Unnamed: 0,Track Name,Artist(s),Popularity,Audio Preview,Cover Image,Danceability,Energy,Loudness,Speechiness,Acousticness,Liveness,Tempo,Genre
1835,Essence,Miesha Berens,64,https://p.scdn.co/mp3-preview/fdcc4b8c165c768844b37ab2201b213d6dec075d?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27386c3b8f7bb64b3562389fec6,0.133,0.00104,-41.648,0.047,0.992,0.129,69.065,relaxation
1766,Alter Ego,Comet 1993,57,https://p.scdn.co/mp3-preview/bb9497c947e347b2c84496c6b5c972e8f961d5d4?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2733a7fd3aed2a79545dd678888,0.142,0.0161,-38.008,0.0401,0.965,0.118,66.551,relaxation
927,Main Balak Tu Mata,Jubin Nautiyal,63,https://p.scdn.co/mp3-preview/0ae5a3614958ca1918f8c4bb69145ee9ed0786fc?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2738ecd708065c36c31e93fedcb,0.366,0.743,-7.899,0.066,0.622,0.411,170.21,hindi devotional
1757,Far Away,Lunar Skybox,61,https://p.scdn.co/mp3-preview/e4f6cc4d10bf19d343865a3bec371040101eac3a?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273653cfa88c1a1fc0f60744f0e,0.283,0.00475,-36.263,0.0331,0.983,0.0938,79.967,relaxation
1953,Everest,Vicent Ray,26,https://p.scdn.co/mp3-preview/235b19abdfc7ac496944c35a55479e72b6c26d8f?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2734c718b4fecf4bcb4cd66b74a,0.654,0.221,-19.511,0.126,0.219,0.119,85.006,relaxation
797,Ashutosh Shashank Shekhar,Amrita Chaturvedi,31,https://p.scdn.co/mp3-preview/0c0036d3fb60ebf01b99f3bdabb4e9da2ba50e9c?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2735d5bb34093939e9d4c221d82,0.733,0.545,-5.692,0.0278,0.837,0.132,102.05,hindi devotional
864,Namo Narayana,Manjari,39,https://p.scdn.co/mp3-preview/46678b6516c1db916b18cf50b1a5dbb0868c97aa?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27338f5e7cb7fc8d4aebf524e68,0.606,0.682,-6.983,0.0393,0.0289,0.0556,104.84,hindi devotional
571,Radha Rani Ki Jay,Radha Krishnaji Maharaj,22,https://p.scdn.co/mp3-preview/ebd58fd41e24e914d2d8c13b0e813f09fc3714bf?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27387fd9f13775e40dd4c9a03a6,0.403,0.711,-8.22,0.0898,0.248,0.337,134.845,bhajan
519,Dharti Gagan Mein Hoti Hai,"Suresh Wadkar, Anuradha Paudwal",51,https://p.scdn.co/mp3-preview/64899265653a500edf89182eccbc848daf91d050?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273550b49a8273b57e667b15e2c,0.472,0.68,-10.784,0.05,0.372,0.286,79.877,bhajan
816,Ankhiyan Hari Darshan Ki Pyasi-Soordas Bhajan,"Amrita Chaturvedi, Upadhyay",0,https://p.scdn.co/mp3-preview/9e419dc89022d103dba67270ec150bb136295c69?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2735a121936a90ebb45ad085d88,0.555,0.729,-4.52,0.0409,0.822,0.508,79.952,hindi devotional
1469,Siddh Choupaiyan,"Suresh Wadkar, Seema Mishra",32,https://p.scdn.co/mp3-preview/f2578e0a2117303b1246c7284e466a3dbcd8c8f7?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273f79a4309dfe488a6f1a9038d,0.427,0.672,-9.557,0.0566,0.193,0.183,76.3,hindi devotional
1162,"Ma Tirupathi (From ""Alipiriki Allantha Dooramlo"")","Phani Kalyan, Shankar Mahadevan, Ramya Behara, Kittu Visaapragada",9,https://p.scdn.co/mp3-preview/d5fa08bd5083a2da5a320d58f49626db5c7fc3de?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2732f08e2db7b063cc014a7d4d1,0.738,0.769,-4.58,0.0516,0.516,0.0686,120.023,hindi devotional
702,Sampoorna Diwali Aarti,Shreya Ghoshal,31,https://p.scdn.co/mp3-preview/e9a1f5be7d6c0083a818706de43cd6ffef9dec61?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2732e2a7260db50ce20ad0050fb,0.466,0.506,-9.629,0.128,0.719,0.304,107.94,hindi devotional
76,Mangal Bhawan Amangal Haari,"Abhinay Jain, Rajshree Agarwal",34,https://p.scdn.co/mp3-preview/6c82c9b97ea29ac9f0e7aaab879f0550139ed120?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273eaa5af4aeacd1e6d3e68bc51,0.585,0.407,-12.042,0.0458,0.468,0.169,169.892,bhajan
125,Shiv Tandav Stotram (Har Har Shiv Shankar),"Sachet Tandon, Parampara Tandon",63,https://p.scdn.co/mp3-preview/2cf7812c12e8141f665ceb0ce7e61bae4faf2368?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2734df66e150dfe3569fe23de82,0.577,0.805,-0.553,0.0398,0.662,0.201,77.094,bhajan
1594,Suprabhatha Annapoorna,"Manjula Gururaj, G. V. Atri",4,https://p.scdn.co/mp3-preview/20d888e6c1b0be8b239820109c45dbff03392d17?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2731c1599544ce49c58fc7ac6f2,0.322,0.306,-13.275,0.033,0.921,0.403,113.533,hindi devotional
270,Agar Nath Dekhoge Avgun Humare,Devendra Pathak,37,https://p.scdn.co/mp3-preview/db51eea281ba71b469226f631324d3708cf8c6f0?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27367ce394a1b0caaffbe037ab0,0.725,0.699,-5.017,0.0396,0.328,0.335,120.001,bhajan
1963,Fluorescence,Chill Swan,24,https://p.scdn.co/mp3-preview/c0c27398928555dc6eb16fed4ed64e885c598f10?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2731ce2109a5c322c639b5f43ad,0.0753,0.0202,-29.703,0.044,0.975,0.111,180.008,relaxation
1958,Grainy Air,Chill Swan,25,https://p.scdn.co/mp3-preview/75d5a1fe7ea7e86ea421b5602db19c78b8c287a9?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2731ce2109a5c322c639b5f43ad,0.102,0.163,-21.603,0.0403,0.916,0.0748,70.152,relaxation
293,Mere Sarkar Aaye Hain,Swasti Mehul,32,https://p.scdn.co/mp3-preview/d7d48eff4c9befe19d560cf7cd1662704f579495?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273843e3ab037dde9e9827da9a7,0.462,0.305,-7.294,0.0356,0.67,0.0728,85.842,bhajan
1086,Ganesha Namo Namah,"Rochak Kohli, Kaushal Kishore",30,https://p.scdn.co/mp3-preview/c27fe2d1b5eddb5dcc654ba71ba859c161f71583?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273088941ab84e8b9045955df4a,0.512,0.673,-6.411,0.0398,0.472,0.14,75.06,hindi devotional
933,Adiyogi (The Source of Yoga),Kailash Kher,57,https://p.scdn.co/mp3-preview/f366e2d4b99dd423367077f8e706810c83d2ad21?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27343f9092d5e5e771702f413ea,0.611,0.512,-12.533,0.0361,0.3,0.219,99.987,hindi devotional
1502,Yeh Sham Mastani,"Kishore Kumar, R. D. Burman",66,https://p.scdn.co/mp3-preview/8bc60c2d5c55228ed25fd3d7189e990722f5eb21?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273828e961ca63ad2ac4444dbfd,0.447,0.476,-11.007,0.0343,0.891,0.323,116.187,hindi devotional
589,Sanwara Aachi Bajayi Re,Radha Krishnaji Maharaj,5,https://p.scdn.co/mp3-preview/bb9f4b5ee38fc835e79bf409cd36799565f2b43c?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2733d1694fbfffe0e81b327edbd,0.396,0.628,-8.869,0.118,0.479,0.117,80.456,bhajan
489,"Jaidev Datta Avdhuta (From ""Aarti Sangrah"")","Anuradha Paudwal, Chorus",17,https://p.scdn.co/mp3-preview/b8986a7057748f8122566138fb00a797199370f1?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27391129ca05d8340b896f9dc3d,0.726,0.548,-8.924,0.0383,0.855,0.339,174.424,bhajan
2227,Edasi,Lõhmus,44,https://p.scdn.co/mp3-preview/f95e23f829372f27142072c52ae77f35209cea02?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b273543ba608f6b3bfc90f09187a,0.516,0.115,-22.162,0.0351,0.959,0.103,148.03,yoga
538,Maiya Ka Chola Hai Rangla,Lakhbir Singh Lakkha,52,https://p.scdn.co/mp3-preview/ab76d9bfb1c5e4b7b8b8f04ccf146a9cc595abad?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273d64b2ed05a33c43a5def2143,0.584,0.661,-11.485,0.0436,0.622,0.585,97.084,bhajan
1785,Sunset Skydive,chromatic reflections,60,https://p.scdn.co/mp3-preview/e58ce6dc88dabe3bde1e316d7a572c17156cce1a?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273956d528d63bf77056dec70e6,0.0595,0.029,-29.294,0.0575,0.968,0.0875,59.634,relaxation
802,Gaiye Ganapati Jagvandan,"Amrita Chaturvedi, Upadhyay",25,https://p.scdn.co/mp3-preview/ab4ab9b75cdb1452f1d68928ee3ac3c68bdf914a?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27355e9873cb11973da4ef1ff62,0.61,0.637,-5.93,0.0416,0.668,0.107,89.863,hindi devotional
2244,Yin Rhythmatism,Ahamkara,42,https://p.scdn.co/mp3-preview/3575aac56b7b457c5a158bacf7d963797370abfb?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b273652b606ab490f934adad4675,0.726,0.0667,-18.003,0.0436,0.078,0.0951,100.015,yoga
2213,Savasana,Samgita,44,https://p.scdn.co/mp3-preview/44d13d7db62a45fff545be555e115da8b9520e66?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b273f2c81dbda613750e95ae46d5,0.681,0.13,-18.093,0.0414,0.911,0.113,82.971,yoga
162,Achutam Keshavam,Vikram Hazra,57,https://p.scdn.co/mp3-preview/26d89e46b8e32929b5a66327fc7b7efb729f3ac2?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273d36da157fde5398ddc9ce7e5,0.523,0.549,-11.508,0.0439,0.218,0.0797,92.521,bhajan
977,Om Jai Ambe Gauri,"Anup Jalota, Sadhana Sargam",38,https://p.scdn.co/mp3-preview/70c7e0782eb67d9d94fcef27a53467fd6ec53e2c?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273d84131d1f256125e092962ee,0.501,0.864,-2.209,0.0393,0.303,0.164,96.033,hindi devotional
1986,Beneath Us,Dusty Clav,61,https://p.scdn.co/mp3-preview/6df5c0169ef71c79d01d64387e5334bce1bdb32a?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273099ba316c55aac4b93a1bc66,0.0666,0.00914,-35.001,0.0444,0.974,0.123,62.972,relaxation
1356,TERE HI BHAROSE BABA MERA PARIWAR HAI,Bhagwat Suthar,12,https://p.scdn.co/mp3-preview/0f190fe60d6303d063ac5c0d1240fbc4054af4ad?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27329a5fba41752bff14b331113,0.612,0.678,-9.67,0.0732,0.563,0.314,83.87,hindi devotional
595,Kiti Shangu Mi Shangu Kunala,Radha Krishnaji Maharaj,5,https://p.scdn.co/mp3-preview/463e2a18e2e08c5a90c9abcb2873720721c1896b?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2731a6d82aca5ade18e8582c5d3,0.432,0.82,-5.221,0.211,0.392,0.143,178.803,bhajan
700,Bhole Tere Charno Ki,"Anuradha Paudwal, Navin Tripathi, Navin-Manish",37,https://p.scdn.co/mp3-preview/8ad2ef40da59f96e301a56a8fc64c2f87eee6b69?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27331b5dfecff6771884031da28,0.613,0.854,-4.421,0.0491,0.292,0.129,95.013,hindi devotional
27,Krishna Teri Murli Suna De,Kamal Krishan Bhakti,8,https://p.scdn.co/mp3-preview/76be70f7820d1597c35e130e827876e9683ad053?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273703274bc6a5e166b16634084,0.314,0.38,-6.747,0.0299,0.753,0.0806,169.541,bhajan
777,Krishna Amrit Bhakti,Anuradha Paudwal,41,https://p.scdn.co/mp3-preview/8206eeb9bf618edffb7b8bff4c75f5996e7460fd?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2737c183b0fed4e35f91e41fcbb,0.742,0.609,-5.228,0.0313,0.478,0.284,132.077,hindi devotional
2006,Rêver,Phiala,62,https://p.scdn.co/mp3-preview/bf8b7b0c816e53edd97462d583edc92dfff90753?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b2734899b8b61dc2440b3347bd63,0.202,0.0336,-34.993,0.0488,0.949,0.0801,72.83,yoga
531,Mujhe Rang De O Rangrej,Lakhbir Singh Lakkha,37,https://p.scdn.co/mp3-preview/c5d6ef450edcb10bba324b12d7a09870f89d2258?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27383779ee00e9444f24c2b706c,0.406,0.924,-2.862,0.132,0.571,0.131,185.639,bhajan
529,Mann Ki Muradein Poori Kar Maa,Lakhbir Singh Lakkha,49,https://p.scdn.co/mp3-preview/f459da1bbd8b99ce076742cc33dd291ed276d874?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2730c847d521d11193d1553e2d4,0.504,0.653,-11.09,0.0517,0.694,0.13,104.253,bhajan
604,Jay Jay Radha Raman Hari Bol,Radha Krishnaji Maharaj,6,https://p.scdn.co/mp3-preview/60ec38354a39a716197caad8c97a72205491a292?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273aab7dd175d6bc5e698742a71,0.321,0.922,-0.309,0.0759,0.708,0.0611,140.874,bhajan
590,Koi Mhane Kahjo Re,Radha Krishnaji Maharaj,5,https://p.scdn.co/mp3-preview/1aa26881234105b59c88bc09fc800225be677a8a?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27370c17e1ac1d9d075345d5c0e,0.369,0.459,-12.542,0.0968,0.628,0.111,76.652,bhajan
283,Re Maai,Madhavas Rock Band,16,https://p.scdn.co/mp3-preview/b0f997cc75806d9bfa2c3b97eac2f6cf74f95d9f?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2735f83ab3d96f5e96b27454baa,0.732,0.745,-3.711,0.0478,0.4,0.132,93.964,bhajan
904,Shivapanchakshara Stotram,"G. Gayathri Devi, Saindhavi, Priya, R. Shruti",29,https://p.scdn.co/mp3-preview/06e04dc325303e18f0a29985daf9797ee4c82577?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273216f3429f78833bad1a4d488,0.694,0.366,-11.194,0.0285,0.709,0.0814,124.019,hindi devotional
683,Prabhu Aap Ki Kirpa Se,"Palak Sharma, JusKeys, Traditional",37,https://p.scdn.co/mp3-preview/fcdd8bf2b6196b07b0d67e6b50396543d0cbc25c?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273ab26a2f50f70d1a2aae32f13,0.742,0.493,-10.29,0.0275,0.67,0.122,98.994,hindi devotional
1379,Hari Sundar Nand Mukund,"Amrita Chaturvedi, Upadhyay",19,https://p.scdn.co/mp3-preview/9c5482756d26c8b514c763563218ef8368cac98e?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27318b21e017a9fad6cdbf5d84a,0.622,0.581,-5.343,0.0352,0.527,0.315,139.953,hindi devotional
878,Bho Shambho,Vijay Prakash,34,https://p.scdn.co/mp3-preview/0a93b89fea2b7bfdd5df775dbb4dc5498a227eaf?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27340a8028527f963b03a3d4a7a,0.491,0.65,-8.128,0.0391,0.737,0.0927,176.001,hindi devotional
1570,Vishveshwarya,"Jaya Kishori, Chetna Sharma",0,https://p.scdn.co/mp3-preview/5ffaf46848dbe95b82348bd345c9d9267543a3a4?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2736649954bbb4266e31a673cae,0.293,0.483,-2.553,0.0385,0.77,0.0631,178.597,hindi devotional
43,Jai Ganesh Deva,Anuradha Paudwal,58,https://p.scdn.co/mp3-preview/5b0ca86b9890ba4053ddee756a6f9084bd709ca0?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273027aa319d09937441a4d7d76,0.667,0.768,-7.133,0.105,0.484,0.662,134.949,bhajan
533,Amrit Ki Barse Badariya,Lakhbir Singh Lakkha,49,https://p.scdn.co/mp3-preview/0abefd4e74f2745b47283056df1b15ce3f1659a0?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27383779ee00e9444f24c2b706c,0.502,0.936,-3.064,0.124,0.56,0.324,128.093,bhajan
1010,Mahalakshmi Chalisa,Anuradha Paudwal,38,https://p.scdn.co/mp3-preview/cf7dd4c9089041c096f85b3a71f8e321f3c8f2b8?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273a3eb9280bc9115a8e2fa79a7,0.662,0.892,-3.711,0.15,0.532,0.0544,96.012,hindi devotional
1694,Sentimental Journey,Peaceful Piano,15,https://p.scdn.co/mp3-preview/d8f3e9e38e136ed4804c1ebad2181af04b98a902?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27389d9748e5992c12df3d4f959,0.613,0.000461,-32.581,0.403,0.996,0.0984,128.225,relaxation
353,Kabhi Ram Banke Kabhi Sham Banke,Anjali Jain,56,https://p.scdn.co/mp3-preview/1b90950af9fdcc44a783efd13ac8ce7310bd54fd?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2738f3404919ef46eb0a5e665db,0.568,0.521,-11.997,0.0551,0.576,0.347,88.337,bhajan
1142,Gayatri Mantra - Om Bhur Bhuvah Swaha,Suresh Wadkar,15,https://p.scdn.co/mp3-preview/a43448a00a8b129d300e19694aab6029341e0230?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273e78106bc29102cc4bc590da0,0.431,0.243,-10.837,0.0308,0.892,0.0863,91.088,hindi devotional
237,Ayodhya Darbar Chal Sakhiya,Ranjan Ji Maharaj,25,https://p.scdn.co/mp3-preview/c55d4b546e8dd89028da7161e0b37a9f5ebcfdb5?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273116f2be2ed190eed7f4c6e45,0.38,0.682,-7.479,0.0718,0.415,0.259,73.841,bhajan
2328,Infinite Sustain,Amaranth Cove,65,https://p.scdn.co/mp3-preview/248dfde171e6f04455f974b22e5f72c84db5cb33?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b27361cb41224d1cc9dd052a5dba,0.529,0.214,-19.268,0.0315,0.8,0.109,124.069,yoga
942,Jai Gauri Maa,Pamela Jain,46,https://p.scdn.co/mp3-preview/40751f0eaff7155f54723e7c840c64301c441f39?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27371e77071f210e0092b79c564,0.632,0.839,-5.014,0.0405,0.631,0.212,96.005,hindi devotional
1595,Durga Astotram,Sindhu N.,4,https://p.scdn.co/mp3-preview/8c98b1a4ac464cb460b1cdf3337344591f2c5949?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27395e0fa8a6a092d6028f11b37,0.561,0.367,-9.863,0.0651,0.835,0.0774,101.007,hindi devotional
2272,Woodworkings,Bengretzi Beat,35,https://p.scdn.co/mp3-preview/52c36ece7a8c72c3f0ce3dcc8f838a39f3d8bec6?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b2736bdf583968ce8e89bf256d8d,0.748,0.321,-13.846,0.035,0.767,0.111,74.99,yoga
299,Shri Sukta,Ved Vrind,36,https://p.scdn.co/mp3-preview/c0ce9ce3431f0f26240eae310f7fa767fef8a3cf?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273617817bba6f2bbdc37261d02,0.509,0.471,-7.061,0.0926,0.88,0.247,68.094,bhajan
2132,Kisses,delo cloonz,58,https://p.scdn.co/mp3-preview/d07f8df34116a3c2529c5c5dc0c4a7e706f16502?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b27363cb43fe504b908266f757af,0.27,0.0183,-32.698,0.0489,0.993,0.084,68.106,yoga
1722,Reminisce,Comet 1993,64,https://p.scdn.co/mp3-preview/0daa8d0651e54d3a3ede919fbc0c1f261dadb8b2?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2733a7fd3aed2a79545dd678888,0.223,0.00386,-42.637,0.0448,0.994,0.116,67.834,relaxation
1442,"Tere Mere Milan Ki Yeh Raina (From ""Abhimaan"")","Lata Mangeshkar, Kishore Kumar",34,https://p.scdn.co/mp3-preview/e0380f9808f1cfd744ef2fd945b2b64875755803?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2736f39da36b20a464bdc28fd21,0.301,0.52,-5.682,0.0322,0.822,0.0452,85.12,hindi devotional
1168,Jagadhananda Karaka,"S. P. Balasubrahmanyam, Shreya Ghoshal",43,https://p.scdn.co/mp3-preview/61c40bba8efd18e64652abe1c304b10a1bdb09ae?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27364c4136555a36fdc498ec4a0,0.564,0.466,-9.208,0.0469,0.786,0.0927,173.827,hindi devotional
690,Shiv Amritwani,Anuradha Paudwal,53,https://p.scdn.co/mp3-preview/a230c0dc8ed5e730b6254bd78abc9bec7d3545e9?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27325d28da8ba21324d1b9545f8,0.598,0.623,-7.399,0.0817,0.817,0.0538,143.031,hindi devotional
577,Dekhyo Dekhyo Ri Hum Ne,Radha Krishnaji Maharaj,12,https://p.scdn.co/mp3-preview/83e01e4cd9ee7f1e8440e2840451bea7412316e9?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2737e45a96e4268511e6d4df78a,0.479,0.658,-8.943,0.053,0.26,0.0772,90.697,bhajan
748,Shyama Aan Baso Vrindavan Mein,Sayantani Ghosh,54,https://p.scdn.co/mp3-preview/bda6bd0e60231341deae2d0fdb38906dd5e8fd17?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273e25be0662832dcde490888aa,0.529,0.496,-6.558,0.0556,0.81,0.107,172.211,hindi devotional
1398,Lag Ja Gale Se Phir,Lata Mangeshkar,42,https://p.scdn.co/mp3-preview/231953285d67a82c83b1170dd79be87a37bb17a7?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27387883ad849cb0602b6f36503,0.312,0.452,-11.872,0.0391,0.796,0.286,132.485,hindi devotional
570,Hanuman Chalisa (Radha Krishnaji Maharaj),Radha Krishnaji Maharaj,19,https://p.scdn.co/mp3-preview/7f4b3169e75fb1f88886ec5ef44d643282e1fc6e?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273fab60f52aa6753b713f12e79,0.334,0.594,-6.429,0.0675,0.861,0.0897,79.79,bhajan
169,He Mara Ghatama Birajta Shreenathji,Hemant Chauhan,37,https://p.scdn.co/mp3-preview/3ac0d51f6c3a7f822c8d4e6c64ec645004aeb513?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2733b22d24a2205fb6d60d7fdf6,0.577,0.446,-10.002,0.0463,0.627,0.18,88.267,bhajan
242,झुकि जइयो तनिक रघुवीर लली मोरी छोटी सी,Ranjan Ji Maharaj,20,https://p.scdn.co/mp3-preview/3993f0c5abd200e331f2c8d71667df3a7e43fe0a?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27372cd2ff50b065586509d81db,0.427,0.93,-2.892,0.0733,0.482,0.29,156.51,bhajan
656,Gayatri Mantra 108 Times,Alka Yagnik,45,https://p.scdn.co/mp3-preview/0b3cf38736b4b6e9c113896108d1d15e08655926?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273e48d78f647aa97c7fd2fa81e,0.775,0.424,-7.078,0.051,0.73,0.28,133.708,hindi devotional
246,Meri Lagi Shyam Sang Preet,Jaya Kishori,48,https://p.scdn.co/mp3-preview/d38489f79a855d283de61216e8316546ecc58a30?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2731765d7cabca88c6d162e7fbf,0.469,0.449,-12.372,0.0532,0.817,0.0808,136.391,bhajan
1965,Violet,Slowel,24,https://p.scdn.co/mp3-preview/80c2e74cb36c99cb106e13a367f4a39d98900cf0?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273071c02458a4d4e49102e39ce,0.58,0.406,-10.229,0.0307,0.816,0.17,83.999,relaxation
2312,Lustre and Mist,The Goldlight,51,https://p.scdn.co/mp3-preview/9b0f32144f1803e9891047ff462142cce6898ef0?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b2734daddde3ccb6c9c301e6b190,0.528,0.0909,-25.616,0.0376,0.963,0.107,168.041,yoga
894,Durga Devi Stuti,"Gautham Baradwaj, G. Gayathri Devi, Saindhavi, Priya, R. Shruti",29,https://p.scdn.co/mp3-preview/4d335ee02aaca295efe5df2ec843aefd4234dce8?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273e5a49604a0a7ce66aa58db42,0.626,0.337,-14.695,0.0348,0.375,0.0806,133.937,hindi devotional
